rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-2898-org, finley, waller,21, wentworth avenue, marlou, delevin,6163, vic,19181008,1968384
rec-2898-org, thomas, mcgregor,214, jarrah street, cooloola farms, boulder,3072, nsw,19001023,6504301
rec-788-org, ella, green,41, mcmaster street, john flynn medical centre, cranbourne north,4350, qld,19900114,3024874
rec-788-org, charlotte, glass,3, sculptor street, green farm mates, hahndorf,2581, qld,19510713,3792276
rec-788-org, tommy, matthews,23, quiros street, lift, north ryde,2229, wa,19051224,9644815
rec-1780-org, hamish, siemers,33, kingsbury street, minore falls, norwood,2452, tas,19620912,3576595
rec-1780-org, samuel, milburn,57, skirving place, , kyabram,2191, nsw,19721128,9177714
rec-1780-org, ellen, mitton,58, glencross street, mount marion, orchard hills,4214, nsw,19190501,4549940
rec-2692-org, , caine,14, roxon place, ron gol station, clovelly,3109, nsw,19200924,3910793
rec-2692-org, mya, maksim,41, lambrigg street, brest hill, st kilda,6050, vic,19650630,1488918
rec-3958-org, sam, garcia,102, chevalier street, jarroo, scarborough,2880, nsw,19780422,1120880
rec-3958-org, zach, saul,47, franks place, avenal, willetton,5083, qld,19320823,5326638
rec-2111-org, oliver, vatchenko,24, mccaw place, pegg's creek, bargara,3059, qld,19050921,4646427
rec-2111-org, matteus, wilde,13, cumberlege crescent, treetops, bourke,4740, qld,19260702,7889277
rec-1737-org, jayde, grubb,49, lewin street, cranford, bongaree,2527, nsw,19450603,6721377
rec-1737-org, george, blam,15, mcdonald street, burnside, mount eliza,6567, vic,19730806,3873535
rec-1737-org, levi, prideaux,10, beckett street, terra nostra, milperra,6525, wa,19230510,9135299
rec-860-org, kadin, nguyen,10, novar street, rowethorpe, wantirna,2190, vic,19040622,2878328
rec-860-org, connor, mayman,40, marengo place, wilga, toowoomba,2025, nsw,19651018,8203430
rec-860-org, daniel, belperio,17, templeton street, murray vale murray valley, gawler west,2066, nsw, ,8978859
rec-2700-org, lachlan, pyle,6, hannam place, john flynn medical centre, terrey hills,2710, vic,19400511,1644593
rec-2700-org, maxin, tchung,10, pullen street, emmaus vlge, cabarlah,3620, qld,19060604,6340831
rec-3801-org, hayden, ,126, lewis luxton avenue, hardways, bacchus marsh,4501, nsw,19361226,7392433
rec-3801-org, sophie, hage,18, riley close, rocklea, seaforth,3215, nsw,19771204,9725410
rec-974-org, antonio, renfrey,92, sharwood crescent, curtin house, christies beach,2108, nsw,19780428,2816286
rec-974-org, brigette, snoad,6, chandler street, on river, wangaratta,5690, nsw,19880703,5625214
rec-974-org, caitlin, luckens,180, ortloff place, brokenspoke, ryde,4051, qld,19640720,3391457
rec-2147-org, brody, webb,27, la perouse street, triton units, palmer,5600, nsw,19041208,5369238
rec-2147-org, zack, spanton,108, sargeant place, waioma, raceview,4500, qld,19680828,1159113
rec-1208-org, emma, dent,21, bulloo place, forest hills, mcdowall,7260, nsw,19651216,7381670
rec-1208-org, jade, jolly,10, jinka street, redlands, avondale heights,4510, nsw,19310801,8055203
rec-1208-org, , kars,120, gurrang avenue, alnwick, rosslea,3241, vic,19880426,5932561
rec-2897-org, alana, alstin,48, giliruk crescent, kookaburra village, worrigee,3162, nsw,19301104,4185288
rec-2897-org, sam, rogan,36, kanooka street, coliban glen, balwyn north,3280, vic,19380721,4941592
rec-621-org, amaya, hanna,180, newman morris circuit, pangani, silverdale,4300, nsw,19250113,9970784
rec-621-org, jessica, anjewierden,6, duffy street, kianinny cabins, bongaree,2227, qld,19120208,7536704
rec-621-org, jake, blake,212, casson street, longridge, geelong west,3280, nsw,19601009,8244609
rec-377-org, jacqueline, newbound, 80, dalrymple street, sec 654 hd pt gawler cnr boundary, ,3153, nsw, 19200924,1496546
rec-377-org, finn, dixon,94, dexter street, fairway villas, ballarat,3850, nsw,19211227,7281865
rec-377-org, sara, mason,35, antill street, morgiana, st kilda east,2773, qld,19521024,4026880
rec-377-org, joselyn, moody,92, bromell circuit, cloverdene, ashfield,2285, sa,19380115,4236077
rec-3550-org, bridget, vincent,6, warrumbul street, norma, ringwood,6019, qld,19870820,9591244
rec-3550-org, joshua, white,85, hindmarsh drive, hobbit hole, nambour,3840, vic,19230425,7052918
rec-2588-org, sian, dudley,7, getting crescent, peechabella, dalby,2065, vic,19170204,1262551
rec-2588-org, thomas, tsonis,33, de little circuit, arndilly, rye,5024, sa,19130119,9807073
rec-1216-org, chloe, whittlesis, , blacket street, donna valley, curl curl,2617, qld,19660630,3785882
rec-1216-org, alexandra, rohleder,2, kurrama close, albion grove, kilmore,4218, sa,19260609,4210279
rec-1216-org, matthew, raward,2, duffus place, stephens creek, mount gravatt,4011, qld,19580630,6865352
rec-2928-org, gabriel, kranz,17, sharman place, glenbrae, tara,5109, sa,19970907,1219440
rec-2928-org, harriet, doogue,4, mugga lane, concept, matraville,3194, qld,19091014,4166027
rec-3874-org, sophie, burford,24, jerramlee, kangaroo gnd, tweed heads,4221, act,19250214,4269724
rec-3874-org, jacob, webb,14, hawdon street, aumuller house, forest lodge,6050, nsw,19450315,8971806
rec-1551-org, hannah, clarke,49, , helenvale, beecroft,2222, qld,19441214,5234213
rec-1551-org, deakin, brooker,45, andrea place, stonehouse, newmarket,3175, wa,19271025,4896662
rec-1551-org, lucy, rees,78, badenoch crescent, galveston, macquarie fields,3076, nsw,19230613,8204200
rec-709-org, thomas, tims,25, moss street, moonah, prospect vale,6170, qld,19600721,6114411
rec-709-org, james, waterlow,484, brigalow street, trevellyn, corio,3167, nsw,19420525,7569973
rec-709-org, hannah, bennell,154, southwood retreat, walkers orchard, wheeo,4118, qld,19830601,2694324
rec-888-org, david, webb,32, blacket street, ewinga, wentworth falls,4655, vic,19911113,2910770
rec-888-org, oliver, campbell,124, moon place, , thornbury,4103, vic,19681119,8352510
rec-888-org, caitlin, berry,29, carr crescent, bletchly park, corrimal east,4075, sa,19780804,2225444
rec-3047-org, daniel, dietrich,3, pelsart street, qunaba, hughes,3032, nsw,19570510,4922928
rec-3047-org, emiily, lowe,80, investigator street, mirilla, hopetoun,3377, vic,19420731,2555272
rec-3198-org, harry, micek,5, maidment place, silverland roadhouse, telegraph point,6168, vic,19700115,7136297
rec-3198-org, kristen, white,5, sherlock street, morayfield exchange, wangaratta,5082, wa,19761201,8300732
rec-1176-org, william, white,4, northbourne avenue, brentwood vlge, rowville,2251, qld,19831115,6193807
rec-1176-org, freya, springthorpe,5, mina wylie crescent, locn 3439, st clair,6158, nsw,19120525,7654842
rec-1176-org, kierra, burford,32, adamson crescent, lee grazing farm, adamstown,5008, tas,19100914,4902237
rec-410-org, sachin, connerty, 4, appel crescent, bullecourt, merrimac,4132, wa, 19820801,5307605
rec-410-org, thomas, neumann,54, atherton street, thomas scott village, glenside,4405, sa,19190212,8247927
rec-410-org, jordan, ryan,16, carnegie crescent, tahmoor, millbrook,6004, vic,19900903,2479030
rec-410-org, makayla, thredgold,9, chillagoe street, west road, campbellfield,5107, nsw,19530218,5691229
rec-216-org, ethan, rosa, 24, edman close, browie, werrington county,5048, vic, 19320829,1194789
rec-216-org, adam, clarke,9, woralul street, garema place surgery, wahroonga,2085, qld,19950716,5651476
rec-216-org, keeley, felmingham,32, angliss place, cranbrook, annandale,2640, nsw,19860811,5148092
rec-216-org, ashleigh, de bono,4, sloane place, villa 2, kilmore,2262, sa,19430521,9702458
rec-1174-org, harley, reid,411, antill street, bondura, pimlico,6104, nsw,19150131,4284271
rec-1174-org, benjamin, akkermans,20, macedon crescent, , regentville,4507, sa,19940816,6687966
rec-1174-org, lily, browne,1, spring range road, wandella park snowy, somerset,2042, qld,19990812,1727298
rec-137-org, marcus, haythorpe, 11, rose scott circuit, granny flat 2, bergalia,4500, qld, 19190502,5717064
rec-137-org, genevieve, aspinall,7, duffy street, kirkdale, como,4751, sa,19970425,9655903
rec-137-org, emiily, morrison,15, jinka street, tillabudgery, st andrews,4812, vic,19431121,8314914
rec-137-org, thomas, paine,215, ina gregory circuit, stone oak farm, kilcoy,7330, wa,19881207,2550718
rec-1875-org, hamish, crouch,69, northbourne avenue, corridella, plumpton,4031, qld,19820813,4062055
rec-1875-org, kadin, millar,20, prout place, rich meadows, aspley,4815, wa, ,3783878
rec-1875-org, kelsey, warrior,223, wentworth avenue, , kelmscott,4550, vic,19460105,8991832
rec-1864-org, samuel, reid,12, saw place, irrigation farm, lalor,2541, qld,19141004,4489087
rec-1864-org, katie, polowy,65, , , keysborough,5255, vic,19990516,7701614
rec-1864-org, ruby, donaldson,42, , glenbrook orchard, appin,2035, tas,19141014,3742981
rec-2690-org, joel, ranson,10, phillip avenue, , box hill south,3865, nsw, ,1839401
rec-2690-org, gianni, wiseman,81, jalanga crescent, york house, cooroy,4170, nsw,19651030,2659971
rec-3557-org, samuel, green,3, gleeson place, meringle, noble park,4558, qld,19710704,5308212
rec-3557-org, alessandra, druitt,4, frome street, brightwater villas, dunsborough,2795, qld,19810517,7828185
rec-3740-org, benjamin, gowers,26, withnell circuit, promenade arcade, cooma,3156, sa,19720109,9006933
rec-3740-org, zane, campbell,3, mather street, orana gardens retirement village, dickson,2357, wa,19950219,3468552
rec-49-org, darcy, hochuli, 22, lawrence close, cutler vill, sefton park,2380, tas, 19370607,8750602
rec-49-org, joshua, willing,110, gollan street, naringal orchard, mountain creek,2335, nsw,19880701,4725037
rec-49-org, teaha, thorpe,27, buvelot street, wacharoo, moonah west,7320, vic,19480423,5430135
rec-49-org, madison, bradshaw,13, jardine street, , norwood,2335, sa,19490115,8836136
rec-2207-org, abbey, greenberg, , alderman street, , port macquarie,2324, vic,19660821,3389702
rec-2207-org, lily, aspinall,72, farrer street, business centre, westbrook,6151, vic,19000214,7074916
rec-716-org, chloe, baensch,12, cloncurry street, lamont park, blacktown,2428, nsw,19781118,6440481
rec-716-org, kira, terend,24, barada crescent, , dulwich hill,2529, nsw,19250222,3054502
rec-716-org, hannah, birkin,7, tregear close, highfields specialist centre, port macquarie,6065, nsw,19140127,3152369
rec-2487-org, jessica, carbone,2, melbourne avenue, buckamall, safety beach,2132, sa,19010826,9894414
rec-2487-org, joanna, george,12, bage place, , wantirna,2224, qld,19530111,6565352
rec-1107-org, joshua, neville,128, yambina crescent, jerrabung, mount eliza,3431, ,19041103,2878958
rec-1107-org, toby, hochstadter, , macfarland crescent, beauchamp street, macquarie park,6154, vic,19410519,7961458
rec-1107-org, sybella, shepherd,34, mainwaring rich circuit, retirement village, werrington,2118, tas,19460321,7440143
rec-3049-org, alana, green,65, namoi place, forest views, mount evelyn,5254, qld,19151216,2528114
rec-3049-org, joshua, bralic,76, myles close, old green hill, beaumaris,6108, vic,19110727,6708902
rec-562-org, christina, neuendorf,3, devonport street, murga ridge, greensborough,3377, wa,19200115,3522663
rec-562-org, lucy, webb,5, rischbieth crescent, fred lean hostel, pimlico,2619, qld,19310329,2997048
rec-562-org, jasper, webb,7, badimara street, tallow-wood, geelong east,5073, qld,19780525,4462979
rec-3136-org, sarah, reid, , fenner street, browie, rochedale south,2250, nsw,19590408,4166072
rec-3136-org, pakita, o'shannessy,83, handasyde street, villa 3, torquay,4878, qld,19270218,8599006
rec-2440-org, hudson, vandenbroucke,7, woolls street, wongamine, east melbourne,3132, vic,19330904,8949891
rec-2440-org, amy, green,8, cahalan place, iron shoe lodge, east preston,2114, qld,19900401,2287496
rec-559-org, benjamin, morrison,86, macadam street, rawdon, laverton,4019, qld,19680119,5549810
rec-559-org, henry, bloomfield,97, mcdougall street, bendigo retirement village, rosebud,4563, wa,19321112,1646845
rec-559-org, olivia, david,78, alabaster street, lindoran, ,4035, sa,19210322,8629017
rec-245-org, riley, ho, 53, discovery street, rockview, orange,2011, wa, 19000702,5033334
rec-245-org, bayley, green, , mackey place, killarney, giralang,3730, qld, ,4707655
rec-245-org, mackinley, rees,93, oman place, locn 2192, parmelia,3084, wa,19710708,5830377
rec-245-org, taylah, meaney,60, lumholtz place, cordelia state, torquay,2282, vic,19470106,1744252
rec-162-org, caitlin, , , rymill place, airforce memorial estate, mount gravatt,3146, vic, 19980804,8342575
rec-162-org, alexia, lionis,677, limestone avenue, weetabella, warrandyte,2282, vic,19910302,3485012
rec-162-org, kane, teague,261, fox place, , atherton,2250, ,19730311,1712971
rec-162-org, portia, weaver,34, angophora street, knox retirement village, parramatta,3192, vic,19560218,7422879
rec-1115-org, abbey, lieben,14, , omaru, melville,3074, nsw,19520702,9190841
rec-1115-org, jakob, clarke,47, leven street, lamington national, primbee,5062, vic,19610203,3239832
rec-1115-org, isabelle, berry,71, scarlett street, yakatoon, clarinda,3194, qld,19010210,5294123
rec-911-org, benjamin, hassell,16, marakai street, jemular downs, murgon,2226, nsw,19630521,2382272
rec-911-org, travis, stubbs,42, scardon street, st john of god hospital, calen,2156, nsw,19010228,5893718
rec-911-org, jack, lowe,12, lambert street, belongame, lavington,6415, vic,19091212,6247312
rec-382-org, joshua, rickett, 1, burraly court, malladup, new farm,2439, act, 19030121,4310453
rec-382-org, elly, green,8, neumayer street, carinya vlge, st albans,2478, nsw,19750718,5725418
rec-382-org, isabella, nguyen,16, wilshire street, erinsvale, rose bay,6207, vic,19760517,8693348
rec-382-org, ella, mahon,51, ulm street, naygoondy, northmead,2086, nsw,19330520,4464237
rec-1182-org, andrew, spagnoletti,36, fitchett street, hillside farm, coonalpyn,4217, qld,19880126,2022755
rec-1182-org, samantha, forshaw,24, mcmillan crescent, tarwong, thebarton,3178, nsw,19420906,8586103
rec-1182-org, ella, wasley,58, guthridge crescent, crown allotment, carole park,5112, vic,19411214,3051473
rec-1581-org, lily, leslie,19, rudall street, , reidy creek,2444, nsw,19460705,6406842
rec-1581-org, jasper, wessthorp,15, , , gwandalan,2770, sa,19310128,9654784
rec-1581-org, nathan, dunstone,10, shirlow place, poldoe park, blacktown,3820, nsw,19001013,1854047
rec-439-org, kirra, brock, 93, clarnette place, backwoodlands, orbost,2528, vic, 19231209,5107876
rec-439-org, kira, boromisa,29, mindarie street, torr dean, kenwick,4113, vic,19220720,3178512
rec-439-org, christian, walch,3, coombe street, warraview, plumpton,5008, nsw,19930222,1670806
rec-439-org, mia, kamp,55, jardine street, gonzaga, pooraka,2161, sa,19400617,1084495
rec-1361-org, aiden, hoffman,105, copland drive, wimdaliri, leichhardt,4226, sa,19140607,8617142
rec-1361-org, sam, clarke,85, couchman crescent, rosetta village, echuca west,5043, vic,19640103,6444384
rec-1361-org, clement, white,4, knox street, bimby vale, campsie,6060, nsw,19960916,8856376
rec-778-org, marlee, ikonomou,23, blamey crescent, oakridge park, medina,3183, nsw,19080630,7042299
rec-778-org, luke, kennison,19, minchin place, , sale,4178, qld,19830606,6786988
rec-778-org, gianni, jolly,38, glencross street, locn 10045, booval,2260, wa,19740903,3082635
rec-34-org, isabella, lodder, 156, messenger street, tongbong sanctuary, bayswater,4870, vic, 19650714,2790666
rec-34-org, maya, dusek,69, eggleston crescent, knowsley park, cooloongup,3169, wa, ,5836440
rec-34-org, erin, green,6, len waters street, panaroo farm, torquay,5601, qld,19480705,6217407
rec-34-org, mollie, castellari,5, jackie howe crescent, , ardmona,3976, wa,19760616,1378454
rec-2861-org, anthea, campbell,279, watling place, red gate, burleigh waters,2190, vic,19850625,3676445
rec-2861-org, katherine, hyland,16, kootingal street, , montmorency,3023, nsw,19400714,9161147
rec-318-org, riley, thorpe, 1, patten street, mt pleasant, sylvania,3913, nsw, 19390302,1368566
rec-318-org, cameron, clarke,86, salsola street, jacana park, chittaway bay,3691, nsw,19660709,5802533
rec-318-org, bryce, rees,16, meldrum street, rp 155232, arana hills,3128, nsw,19440613,4164990
rec-318-org, kiria, grossman,41, maribyrnong avenue, greta main, buninyong,3163, sa,19180518,3161935
rec-3744-org, blake, campbell,17, buckmaster crescent, rmbe 770, st johns wood,7248, sa,19560408,4449555
rec-3744-org, jake, jongewaard,195, proserpine court, caroona village, taree,2035, act,19200201,4423130
rec-1570-org, chelsea, everett,1, shumack street, jacana park, east maitland,2761, vic,19550606,1787792
